"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2025","96.60","96.00","98.10","95.82","616.53K","-0.78%"
"02/28/2025","95.06","94.92","95.22","93.54","8.68M","-1.59%"
"03/03/2025","96.00","94.42","96.84","94.30","677.03K","0.99%"
"03/04/2025","90.82","95.88","95.90","90.68","1.01M","-5.40%"
"03/05/2025","97.50","94.00","97.60","94.00","761.55K","7.36%"
"03/06/2025","99.48","97.70","99.48","97.24","718.33K","2.03%"
"03/07/2025","100.05","98.96","100.90","98.18","658.49K","0.57%"
"03/10/2025","96.10","100.30","100.40","95.02","628.66K","-3.95%"
"03/11/2025","96.32","96.20","97.86","95.50","716.28K","0.23%"
"03/12/2025","100.90","96.82","101.10","96.64","706.53K","4.75%"
"03/13/2025","103.50","100.50","105.05","99.50","759.11K","2.58%"
